,0
948,0.0
949,0.0
950,0.0
951,0.05818341383842587
952,0.0
953,0.0
954,0.0
955,0.05818341383842587
956,0.0
957,0.0
958,0.006876227897838899
959,0.0
960,0.0
961,0.0
962,0.05818341383842587
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.05818341383842587
986,0.08840864440078586
987,0.09332023575638507
988,0.6041257367387033
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.009823182711198428
995,0.0
996,0.05893909626719057
997,0.0
998,0.014734774066797643
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.15520628683693516
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.05818341383842587
1032,0.0
1033,0.0
1034,0.05818341383842587
1035,0.05818341383842587
1036,0.014734774066797643
1037,0.0
1038,0.0
1039,0.021611001964636542
1040,0.05818341383842587
1041,0.05818341383842587
1042,0.005893909626719057
1043,0.011787819253438114
1044,0.009823182711198428
1045,0.06876227897838899
1046,0.2003929273084479
1047,0.05818341383842587
1048,0.08939096267190569
1049,0.18664047151277013
1050,0.21905697445972494
1051,0.050098231827111976
1052,0.0
1053,0.0
1054,0.012770137524557957
1055,0.06385068762278978
1056,0.0
1057,0.05818341383842587
1058,0.05795677799607073
1059,0.0
1060,0.0
1061,0.0
1062,0.0019646365422396855
1063,0.21316306483300587
1064,0.22102161100196463
1065,0.15717092337917485
1066,0.013752455795677798
1067,0.7583497053045186
1068,0.022593320235756383
1069,0.03536345776031434
1070,0.012770137524557957
1071,0.060903732809430254
1072,0.0019646365422396855
1073,0.21611001964636542
1074,0.21021611001964635
1075,0.0
1076,0.1512770137524558
1077,0.44695481335952847
1078,0.3192534381139489
1079,0.11394891944990176
1080,0.05697445972495088
1081,0.05818341383842587
1082,0.0
1083,0.05818341383842587
1084,0.07465618860510805
1085,0.008840864440078585
1086,0.18074656188605107
1087,0.0
1088,0.05818341383842587
1089,0.05818341383842587
1090,0.29960707269155207
1091,0.16994106090373282
1092,0.35265225933202354
1093,0.0962671905697446
1094,0.0
1095,0.8349705304518664
1096,0.17681728880157171
1097,0.007858546168958742
1098,0.09823182711198428
1099,0.009823182711198428
1100,0.05818341383842587
1101,0.008840864440078585
1102,0.029469548133595286
1103,0.33398821218074654
1104,0.05818341383842587
1105,0.05818341383842587
1106,0.3143418467583497
1107,0.08644400785854617
1108,0.06188605108055009
1109,0.05818341383842587
1110,0.05818341383842587
1111,0.0
1112,0.05818341383842587
1113,0.07367387033398821
1114,0.11591355599214145
1115,0.3104125736738703
1116,0.11984282907662082
1117,0.05818341383842587
1118,0.045186640471512766
1119,0.05818341383842587
1120,0.0
1121,0.029469548133595286
1122,0.0
1123,0.004911591355599214
1124,0.2544204322200393
1125,0.03831041257367387
1126,0.0206286836935167
1127,0.029469548133595286
1128,0.043222003929273084
1129,0.05818341383842587
1130,0.009823182711198428
1131,0.24852652259332023
1132,0.0
1133,0.01768172888015717
1134,0.16895874263261296
1135,0.023575638506876228
1136,0.27406679764243613
1137,0.05818341383842587
1138,0.010805500982318271
1139,0.022593320235756383
1140,0.043222003929273084
1141,0.05818341383842587
1142,0.0
1143,0.09823182711198428
1144,0.0
1145,0.12377210216110018
1146,0.0019646365422396855
1147,0.012770137524557957
1148,0.2956777996070727
1149,0.014734774066797643
1150,0.4882121807465619
1151,0.3094302554027505
1152,0.008840864440078585
1153,0.07858546168958742
1154,0.07858546168958742
1155,0.2043222003929273
1156,0.014734774066797643
1157,0.014734774066797643
1158,0.05818341383842587
1159,0.2406679764243615
1160,0.4715127701375246
1161,0.3909626719056974
1162,0.03929273084479371
1163,0.03831041257367387
1164,0.0
1165,0.05818341383842587
1166,0.13752455795677798
1167,0.01669941060903733
1168,0.055992141453831044
1169,0.0
1170,0.19056974459724949
1171,0.05818341383842587
1172,0.05818341383842587
1173,0.05818341383842587
1174,0.18271119842829078
1175,0.050098231827111976
1176,0.16895874263261296
1177,0.009823182711198428
1178,0.03831041257367387
1179,0.03732809430255402
1180,0.13752455795677798
1181,0.003929273084479371
1182,0.0962671905697446
1183,0.0
1184,0.12180746561886051
1185,0.0
1186,0.0
1187,0.0
1188,0.0
1189,0.24263261296660116
1190,0.05818341383842587
1191,0.05818341383842587
1192,0.0
1193,0.0
1194,0.0
1195,0.0
1196,0.05818341383842587
1197,0.05818341383842587
1198,0.05818341383842587
1199,0.0
1200,0.0
1201,0.0
1202,0.0
1203,0.0
1204,0.0
1205,0.13752455795677798
1206,0.05818341383842587
1207,0.014734774066797643
1208,0.0
1209,0.03241650294695481
1210,0.0019646365422396855
1211,0.0
1212,0.0
1213,0.09332023575638507
1214,0.06286836935166994
1215,0.05818341383842587
1216,0.06581532416502947
1217,0.0
1218,0.0
1219,0.0
1220,0.0
1221,0.0
1222,0.0
1223,0.06286836935166994
1224,0.21611001964636542
1225,0.05818341383842587
1226,0.009823182711198428
1227,0.0
1228,0.0
1229,0.49803536345776034
1230,0.04911591355599214
1231,0.0
1232,0.05818341383842587
1233,0.019646365422396856
1234,0.03536345776031434
1235,0.015717092337917484
1236,0.18958742632612965
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,0.019646365422396856
1242,0.08840864440078586
1243,0.003929273084479371
1244,0.05818341383842587
1245,0.0
1246,0.0
1247,0.08349705304518663
1248,0.019646365422396856
1249,0.0
1250,0.05818341383842587
1251,0.05818341383842587
1252,0.12770137524557956
1253,0.005893909626719057
1254,0.0
1255,0.04027504911591355
1256,0.04027504911591355
1257,0.0
1258,0.05818341383842587
1259,0.06188605108055009
1260,0.07170923379174853
1261,0.0805500982318271
1262,0.027504911591355596
1263,0.011787819253438114
1264,0.0019646365422396855
1265,0.0
1266,0.1601178781925344
1267,0.0
1268,0.0
1269,0.0
1270,0.05818341383842587
1271,0.0
1272,0.0
1273,0.1306483300589391
1274,0.05818341383842587
1275,0.05818341383842587
1276,0.0
1277,0.0
1278,0.0
1279,0.05818341383842587
1280,0.0
1281,0.15225933202357564
1282,0.02455795677799607
1283,0.05818341383842587
1284,0.0
1285,0.05818341383842587
1286,0.0
1287,0.0
1288,0.05818341383842587
1289,0.05818341383842587
1290,0.034381139489194495
1291,0.003929273084479371
1292,0.0
1293,0.05818341383842587
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.05818341383842587
1299,0.05818341383842587
1300,0.0
1301,0.05818341383842587
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.05818341383842587
1308,0.0
1309,0.0
1310,0.005893909626719057
1311,0.0
1312,0.05818341383842587
1313,0.0
1314,0.05818341383842587
1315,0.05818341383842587
1316,0.05818341383842587
1317,0.05818341383842587
1318,0.0
1319,0.0
1320,0.0
1321,0.004911591355599214
1322,0.003929273084479371
1323,0.05818341383842587
1324,0.05818341383842587
1325,0.05818341383842587
1326,0.0
1327,0.0
1328,0.0
1329,0.0
1330,0.05818341383842587
1331,0.0
1332,0.0
1333,0.05818341383842587
1334,0.0
1335,0.0
1336,0.0
1337,0.0
1338,0.05818341383842587
1339,0.05818341383842587
1340,0.0
1341,0.05818341383842587
1342,0.05818341383842587
1343,0.0
1344,0.0
1345,0.029469548133595286
1346,0.05818341383842587
1347,0.003929273084479371
1348,0.0
1349,0.05818341383842587
1350,0.0
1351,0.0
1352,0.0
1353,0.0
1354,0.0
1355,0.05818341383842587
1356,0.05818341383842587
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,0.0
1362,0.05818341383842587
1363,0.05818341383842587
1364,0.0
1365,0.05818341383842587
1366,0.0
1367,0.0
1368,0.05818341383842587
1369,0.35363457760314343
1370,0.054027504911591355
1371,0.22003929273084477
1372,0.49508840864440073
1373,0.05818341383842587
1374,0.0
1375,0.0
1376,0.0
1377,0.05818341383842587
1378,0.09430255402750491
1379,0.05818341383842587
1380,0.0
1381,0.05818341383842587
1382,0.004911591355599214
1383,0.4666011787819253
1384,0.005893909626719057
1385,0.0
1386,0.3104125736738703
1387,0.21611001964636542
1388,0.14734774066797643
1389,0.010805500982318271
1390,0.29469548133595286
1391,0.0
1392,0.07662082514734773
1393,0.2681728880157171
1394,0.34381139489194495
1395,0.07662082514734773
1396,0.0
1397,0.05818341383842587
1398,0.0
1399,0.0
1400,0.1542239685658153
1401,0.0
1402,0.27111984282907664
1403,0.02848722986247544
1404,0.0
1405,0.0
1406,0.0
1407,0.034381139489194495
1408,0.4793713163064833
1409,0.013752455795677798
1410,0.05818341383842587
1411,0.0
1412,0.014734774066797643
1413,0.027504911591355596
1414,0.22102161100196463
1415,0.05818341383842587
1416,0.0
1417,0.02455795677799607
1418,0.7534381139489195
1419,0.045186640471512766
1420,0.3143418467583497
1421,0.004911591355599214
1422,0.009823182711198428
1423,0.0
1424,0.2387033398821218
1425,0.0
1426,0.004911591355599214
1427,0.007858546168958742
1428,0.1836935166994106
1429,0.13555992141453832
1430,0.2288801571709234
1431,0.0
1432,0.0
1433,0.0
1434,0.025540275049115914
1435,0.09528487229862474
1436,0.027504911591355596
1437,0.05818341383842587
1438,0.0
1439,0.7858546168958742
1440,0.043222003929273084
1441,0.0
1442,0.05818341383842587
1443,0.0
1444,0.05818341383842587
1445,0.019646365422396856
1446,0.2357563850687623
1447,0.060903732809430254
1448,0.09823182711198428
1449,0.1974459724950884
1450,0.03143418467583497
1451,0.10903732809430254
1452,0.05818341383842587
1453,0.045186640471512766
1454,0.007858546168958742
1455,0.0
1456,0.02652259332023576
1457,0.0
1458,0.07858546168958742
1459,0.05818341383842587
1460,0.10609037328094303
1461,0.24754420432220037
1462,0.0
1463,0.05818341383842587
1464,0.05818341383842587
1465,0.05818341383842587
1466,0.0
1467,0.05818341383842587
1468,0.09332023575638507
1469,0.20923379174852652
1470,0.08349705304518663
1471,0.009823182711198428
1472,0.08939096267190569
1473,0.009823182711198428
1474,0.05818341383842587
1475,0.0
1476,0.0
1477,0.10707269155206287
1478,0.012770137524557957
1479,0.06385068762278978
1480,0.0029469548133595285
1481,0.0
1482,0.16306483300589392
1483,0.2504911591355599
1484,0.0
1485,0.019646365422396856
1486,0.22593320235756384
1487,0.008840864440078585
1488,0.05992141453831041
1489,0.11296660117878192
1490,0.03732809430255402
1491,0.05818341383842587
1492,0.12966601178781925
1493,0.009823182711198428
1494,0.0481335952848723
1495,0.05818341383842587
1496,0.03929273084479371
1497,0.0
1498,0.06876227897838899
1499,0.04420432220039293
1500,0.029469548133595286
1501,0.3300589390962672
1502,0.05818341383842587
1503,0.01669941060903733
1504,0.03536345776031434
1505,0.14440078585461688
1506,0.17485265225933203
1507,0.2337917485265226
1508,0.1944990176817289
1509,0.013752455795677798
1510,0.6463654223968566
1511,0.14734774066797643
1512,0.09332023575638507
1513,0.5520628683693517
1514,0.05818341383842587
1515,0.03732809430255402
1516,0.0
1517,0.029469548133595286
1518,0.0009823182711198428
1519,0.06679764243614932
1520,0.07465618860510805
1521,0.019646365422396856
1522,0.13457760314341846
1523,0.0
1524,0.0
1525,0.444007858546169
1526,0.0019646365422396855
1527,0.0
1528,0.09823182711198428
1529,0.0
1530,0.05818341383842587
1531,0.0
1532,0.0
1533,0.0
1534,0.0019646365422396855
1535,0.029469548133595286
1536,0.0009823182711198428
1537,0.0
1538,0.05818341383842587
1539,0.054027504911591355
1540,0.14047151277013753
1541,0.019646365422396856
1542,0.0
1543,0.0
