RR
39.2
0.5
2.0
52.8
3.2
6.0
0.0
0.0
1.0
0.0
18.3
0.0
2.5
35.3
2.5
1.4
11.0
0.0
9.8
0.0
2.8
14.5
29.8
0.2
0.0
4.2
32.8
0.0
30.0
3.8
9.8
0.0
0.0
11.6
45.7
0.4
3.2
0.0
20.7
56.6
7.8
0.0
42.0
40.5
20.4
101.8
0.0
8.0
0.7
1.4
45.0
7.4
32.3
47.4
43.3
47.4
0.0
0.0
0.0
39.1
6.0
15.2
16.0
4.4
6.5
1.0
0.0
2.8
15.4
0.0
5.5
0.0
0.0
3.7
0.5
0.0
0.0
80.5
10.7
13.4
0.2
18.2
23.0
34.1
30.5
57.0
0.0
12.5
0.5
6.5
22.5
6.5
0.0
0.0
5.7
0.0
1.0
3.9
0.0
2.7
1.0
0.0
0.0
15.2
3.0
4.0
0.0
0.0
0.0
0.0
0.0
0.3
4.0
14.7
6.3
6.0
4.0
12.2
17.7
0.0
0.0
4.0
0.0
0.0
0.0
0.0
0.0
0.0
23.3
3.4
0.8
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.5
4.0
0.0
0.0
0.0
0.0
17.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13.0
1.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
4.0
0.0
0.0
0.0
0.0
10.0
0.0
0.0
2.5
0.7
16.6
30.5
1.0
2.7
0.0
0.0
20.6
34.3
22.6
8.6
0.0
0.0
0.0
0.0
0.0
0.0
4.4
15.5
0.0
0.0
0.5
0.0
7.5
3.0
0.3
1.2
35.8
0.0
3.0
0.2
0.0
46.1
36.6
26.4
6.0
15.3
15.9
4.3
13.1
31.3
9.9
18.1
1.0
17.0
3.5
10.8
1.0
2.6
5.0
21.9
0.0
0.0
1.0
25.5
58.3
33.3
22.7
50.0
0.0
4.3
9.9
3.7
11.1
34.7
0.4
13.5
5.0
1.3
0.0
29.7
0.3
0.0
0.0
4.5
0.2
10.5
13.4
31.5
28.0
8.1
59.8
0.4
1.6
2.0
26.6
6.2
0.0
6.6
29.0
2.5
3.5
32.6
2.5
40.5
22.5
13.4
18.5
64.8
1.4
0.0
0.0
18.0
10.4
0.0
38.1
26.4
9.0
22.3
74.8
21.5
24.2
20.8
0.8
14.2
41.3
7.5
11.9
0.2
0.0
1.0
13.6
13.6
1.3
3.4
0.8
0.0
29.2
23.3
0.0
7.0
38.0
1.0
0.5
0.0
0.0
3.5
4.6
0.0
0.0
12.6
6.1
7.5
5.8
1.8
3.3
0.0
0.0
0.0
0.0
0.0
1.6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
2.0
0.0
0.0
3.5
0.0
0.0
0.0
0.0
27.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
89.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
5.3
12.2
0.0
0.4
0.0
0.0
0.0
2.8
0.0
0.0
0.0
0.0
0.0
6.1
9.2
0.0
0.0
0.0
0.0
0.8
0.0
0.0
46.2
0.0
0.0
0.8
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.2
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.7
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
9.0
9.5
61.5
0.0
0.0
0.0
0.0
0.0
1.0
0.0
6.0
0.0
1.5
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
15.8
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.5
0.0
0.0
2.2
0.6
1.2
1.0
7.0
20.4
9.1
19.0
22.3
5.1
0.0
0.0
1.3
6.5
0.0
5.9
0.0
0.0
0.0
0.2
21.7
22.5
16.0
1.4
77.2
2.3
3.6
1.3
6.2
0.2
22.0
21.4
0.0
15.4
45.5
32.5
11.6
5.8
0.0
7.6
0.9
18.4
0.0
30.5
17.3
35.9
9.8
0.0
85.0
18.0
0.8
10.0
1.0
0.9
3.0
34.0
32.0
8.8
6.3
0.0
7.5
11.8
31.6
12.2
4.6
0.0
3.0
0.0
0.5
25.9
3.9
2.1
3.0
4.4
1.0
25.3
0.0
1.8
17.2
2.4
27.9
1.1
2.3
4.4
0.0
10.0
0.0
12.6
0.2
1.3
30.1
1.5
49.7
31.5
0.9
8.0
8.0
20.8
1.5
1.5
24.5
48.0
39.8
4.0
3.9
0.0
14.0
1.7
5.7
0.0
19.4
18.6
5.1
17.2
1.0
3.9
3.8
14.0
0.4
9.8
0.0
12.4
0.0
0.0
0.0
0.0
24.7
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
14.0
1.5
0.0
3.3
0.2
0.0
0.0
9.5
6.4
6.7
0.0
0.0
0.0
0.0
0.0
0.0
6.4
22.0
1.0
0.0
0.0
50.7
5.0
0.0
2.0
3.6
1.6
19.3
0.0
0.0
0.0
0.0
2.0
9.0
0.4
0.0
0.0
8.5
2.0
0.0
13.0
0.6
0.0
4.1
4.1
0.0
6.3
7.3
8.2
2.8
1.2
0.2
0.0
16.3
0.0
0.0
0.0
0.0
0.0
13.3
0.0
0.0
0.0
0.0
15.5
2.5
0.0
0.0
0.0
3.5
0.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.6
0.0
0.0
0.0
0.0
0.0
0.5
0.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
3.0
0.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
36.0
5.5
22.4
50.4
0.0
0.0
0.0
9.6
0.0
0.5
47.5
0.6
0.0
31.6
22.0
15.0
1.1
30.0
0.0
7.8
27.3
35.0
7.8
0.0
0.0
0.0
15.7
0.0
27.6
2.9
0.0
0.0
0.0
3.5
48.8
1.4
0.0
1.5
2.8
22.5
0.0
2.5
76.7
4.6
32.0
0.5
1.0
0.0
24.3
0.0
0.5
0.8
18.7
13.8
23.3
0.0
0.0
0.0
2.6
9.7
2.8
0.0
80.0
4.4
0.0
0.0
2.0
24.0
6.2
10.0
20.1
3.2
11.1
4.6
0.8
0.0
2.7
0.0
8.0
10.8
25.2
0.0
0.0
9.5
21.3
8.5
1.0
9.1
1.0
0.0
0.0
10.9
1.3
6.5
0.3
0.0
16.6
25.5
0.0
2.0
23.0
0.9
6.1
11.5
3.8
13.2
1.0
4.9
4.0
0.0
7.0
4.5
3.0
33.6
1.7
3.6
14.7
17.8
23.8
19.8
1.4
65.8
15.0
9.5
56.2
3.8
0.0
3.0
0.1
6.8
7.6
2.0
13.7
0.0
0.0
45.2
0.2
0.0
10.0
0.0
0.0
0.0
0.0
0.2
3.0
0.1
0.0
5.5
14.3
2.0
0.0
0.0
4.0
0.0
0.0
0.0
25.2
7.4
12.4
0.1
6.9
0.0
0.0
30.0
0.0
33.5
11.1
3.0
5.4
15.5
0.0
1.4
60.0
0.0
5.2
0.0
13.1
0.0
0.0
0.0
0.0
0.0
3.5
0.3
0.6
0.8
0.0
0.0
7.7
0.0
0.0
0.0
2.3
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.9
0.0
0.0
0.4
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
13.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
12.5
0.0
34.5
3.8
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
