x_test
0.015283842794759826
0.7183406113537119
0.16375545851528386
0.1037117903930131
0.6135371179039302
0.0
0.04148471615720524
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.7183406113537119
0.16375545851528386
0.1037117903930131
0.6135371179039302
0.0
0.04148471615720524
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.16375545851528386
0.1037117903930131
0.6135371179039302
0.0
0.04148471615720524
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.1037117903930131
0.6135371179039302
0.0
0.04148471615720524
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.6135371179039302
0.0
0.04148471615720524
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.04148471615720524
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.04148471615720524
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.0
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.032751091703056776
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0010917030567685591
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.07423580786026202
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.08296943231441048
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.04366812227074236
0.02183406113537118
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.04366812227074236
0.0
0.1495633187772926
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.04366812227074236
0.0
0.0
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.04366812227074236
0.0
0.0
0.0
0.0
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.04366812227074236
0.0
0.0
0.0
0.0010917030567685591
0.49344978165938874
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.04366812227074236
0.0
0.0
0.0
0.0010917030567685591
0.2751091703056769
0.0021834061135371182
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
0.0
0.0021834061135371182
0.032751091703056776
0.0010917030567685591
0.0
0.0
0.06004366812227075
0.15611353711790396
0.02183406113537118
0.0
0.0
0.04366812227074236
0.0
0.0
0.0
0.0010917030567685591
0.2751091703056769
0.08078602620087337
0.0
0.1091703056768559
0.0
0.0
0.0
0.0
