y_train
0.0
0.0
0.2085152838427948
0.0043668122270742364
0.0
0.15393013100436684
0.12117903930131005
0.8820960698689957
0.5120087336244542
0.1419213973799127
0.8155021834061137
0.10698689956331879
0.07096069868995634
0.0851528384279476
0.014192139737991268
0.02183406113537118
0.032751091703056776
0.05676855895196507
0.027292576419213975
0.11681222707423582
0.06986899563318778
0.015283842794759826
0.0
0.003275109170305677
0.0
0.0
0.016375545851528388
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.025109170305676855
0.05458515283842795
0.0010917030567685591
0.0
0.08406113537117905
0.016375545851528388
0.005458515283842795
0.0
0.4377729257641922
0.01091703056768559
0.0
0.0
0.18995633187772926
0.03493449781659389
0.17467248908296945
0.06441048034934499
0.40829694323144106
0.3646288209606987
0.003275109170305677
0.0
0.015283842794759826
0.0
0.0010917030567685591
0.0010917030567685591
0.014192139737991268
0.027292576419213975
0.19541484716157206
0.3548034934497817
0.0
0.0
0.040393013100436685
0.480349344978166
0.005458515283842795
0.0
0.0
0.0
0.05458515283842795
0.16375545851528386
0.025109170305676855
0.027292576419213975
0.5567685589519651
0.0
0.0
0.027292576419213975
0.1997816593886463
0.005458515283842795
0.0
0.01091703056768559
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.03820960698689957
0.29803493449781665
0.0
0.6943231441048036
0.5185589519650655
0.027292576419213975
0.027292576419213975
0.005458515283842795
0.0
0.0010917030567685591
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0010917030567685591
0.0010917030567685591
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
